#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
varth;Varth - Operation Thunderstorm;Final Burn Alpha;;1992;Capcom;Shooter;;;;;0;;;;;
vasara;Vasara;MAME (Advance);;2000;Visco;Shooter;;;;;0;;;;;
vasara2;Vasara 2;MAME (Advance);;2001;Visco;Shooter;;;;;0;;;;;
vastar;Vastar;Final Burn Alpha;;1983;Sesame Japan;Shooter;;;;;0;;;;;
viewpoin;Viewpoint;Final Burn Alpha;;1992;Sammy / Aicom;Shooter;;;;;0;;;;;
vimana;Vimana;Final Burn Alpha;;1991;Toaplan;Shooter;;;;;0;;;;;
viprp1;Viper Phase 1;MAME (Advance);;1995;Seibu Kaihatsu;Shooter;;;;;0;;;;;
vulgus;Vulgus;Final Burn Alpha;;1984;Capcom;Shooter;;;;;0;;;;;
arcadian;Waga Seishun no Arcadia;Final Burn Alpha;nyny;1980;Sigma Enterprises Inc.;Shooter;;;;;0;;;;;
wrofaero;War of Aero - Project MEIOU;Final Burn Alpha;;1993;Yang Cheng;Shooter;;;;;0;;;;;
wndrplnt;Wonder Planet;Final Burn Alpha;;1987;Data East Corporation;Shooter;;;;;0;;;;;
worldwar;World Wars;MAME (Advance);;1987;SNK;Shooter;;;;;0;;;;;
xmultipl;X Multiply;MAME (Advance);;1989;Irem;Shooter;;;;;0;;;;;
xevious;Xevious;MAME (Advance);;1982;Namco;Shooter;;;;;0;;;;;
xevi3dg;Xevious 3D/G;MAME (Advance);;1995;Namco;Shooter;;;;;0;;;;;
xexex;Xexex;Final Burn Alpha;;1991;Konami;Shooter;;;;;0;;;;;
zaxxon;Zaxxon;Final Burn Alpha;;1982;Sega;Shooter;;;;;0;;;;;
zedblade;Zed Blade / Operation Ragnarok;Final Burn Alpha;;1994;NMK;Shooter;;;;;0;;;;;
zerowing;Zero Wing;Final Burn Alpha;;1989;Toaplan;Shooter;;;;;0;;;;;
zingzip;Zing Zing Zip;Final Burn Alpha;;1992;Allumer + Tecmo;Shooter;;;;;0;;;;;
